,date,p_SP500,p_APL,year,month
4193,2014-08-28,1996.73999,102.25,2014,8
4194,2014-08-29,2003.369995,102.5,2014,8
4195,2014-09-02,2002.280029,103.300003,2014,9
4196,2014-09-03,2000.719971,98.940002,2014,9
4197,2014-09-04,1997.650024,98.120003,2014,9
4198,2014-09-05,2007.709961,98.970001,2014,9
4199,2014-09-08,2001.540039,98.360001,2014,9
4200,2014-09-09,1988.439941,97.989998,2014,9
4201,2014-09-10,1995.689941,101.0,2014,9
4202,2014-09-11,1997.449951,101.43,2014,9
4203,2014-09-12,1985.540039,101.660004,2014,9
4204,2014-09-15,1984.130005,101.629997,2014,9
4205,2014-09-16,1998.97998,100.860001,2014,9
4206,2014-09-17,2001.569946,101.580002,2014,9
4207,2014-09-18,2011.359985,101.790001,2014,9
4208,2014-09-19,2010.400024,100.959999,2014,9
4209,2014-09-22,1994.290039,101.059998,2014,9
4210,2014-09-23,1982.77002,102.639999,2014,9
4211,2014-09-24,1998.300049,101.75,2014,9
4212,2014-09-25,1965.98999,97.870003,2014,9
4213,2014-09-26,1982.849976,100.75,2014,9
4214,2014-09-29,1977.800049,100.110001,2014,9
4215,2014-09-30,1972.290039,100.75,2014,9
4216,2014-10-01,1946.160034,99.18,2014,10
4217,2014-10-02,1946.170044,99.900002,2014,10
4218,2014-10-03,1967.900024,99.620003,2014,10
4219,2014-10-06,1964.819946,99.620003,2014,10
4220,2014-10-07,1935.099976,98.75,2014,10
4221,2014-10-08,1968.890015,100.800003,2014,10
4222,2014-10-09,1928.209961,101.019997,2014,10
4223,2014-10-10,1906.130005,100.730003,2014,10
4224,2014-10-13,1874.73999,99.809998,2014,10
4225,2014-10-14,1877.699951,98.75,2014,10
4226,2014-10-15,1862.48999,97.540001,2014,10
4227,2014-10-16,1862.76001,96.260002,2014,10
4228,2014-10-17,1886.76001,97.669998,2014,10
4229,2014-10-20,1904.01001,99.760002,2014,10
4230,2014-10-21,1941.280029,102.470001,2014,10
4231,2014-10-22,1927.109985,102.989998,2014,10
4232,2014-10-23,1950.819946,104.830002,2014,10
4233,2014-10-24,1964.579956,105.220001,2014,10
4234,2014-10-27,1961.630005,105.110001,2014,10
4235,2014-10-28,1985.050049,106.739998,2014,10
4236,2014-10-29,1982.300049,107.339996,2014,10
4237,2014-10-30,1994.650024,106.980003,2014,10
4238,2014-10-31,2018.050049,108.0,2014,10
4239,2014-11-03,2017.810059,109.400002,2014,11
4240,2014-11-04,2012.099976,108.599998,2014,11
4241,2014-11-05,2023.569946,108.860001,2014,11
4242,2014-11-06,2031.209961,108.699997,2014,11
4243,2014-11-07,2031.920044,109.010002,2014,11
4244,2014-11-10,2038.26001,108.830002,2014,11
4245,2014-11-11,2039.680054,109.699997,2014,11
4246,2014-11-12,2038.25,111.25,2014,11
4247,2014-11-13,2039.329956,112.82,2014,11
4248,2014-11-14,2039.819946,114.18,2014,11
4249,2014-11-17,2041.319946,113.989998,2014,11
4250,2014-11-18,2051.800049,115.470001,2014,11
4251,2014-11-19,2048.719971,114.669998,2014,11
4252,2014-11-20,2052.75,116.309998,2014,11
4253,2014-11-21,2063.5,116.470001,2014,11
4254,2014-11-24,2069.409912,118.629997,2014,11
4255,2014-11-25,2067.030029,117.599998,2014,11
4256,2014-11-26,2072.830078,119.0,2014,11
4257,2014-11-28,2067.560059,118.93,2014,11
4258,2014-12-01,2053.439941,115.07,2014,12
4259,2014-12-02,2066.550049,114.629997,2014,12
4260,2014-12-03,2074.330078,115.93,2014,12
4261,2014-12-04,2071.919922,115.489998,2014,12
4262,2014-12-05,2075.370117,115.0,2014,12
4263,2014-12-08,2060.310059,112.400002,2014,12
4264,2014-12-09,2059.820068,114.120003,2014,12
4265,2014-12-10,2026.140015,111.949997,2014,12
4266,2014-12-11,2035.329956,111.620003,2014,12
4267,2014-12-12,2002.329956,109.730003,2014,12
4268,2014-12-15,1989.630005,108.230003,2014,12
4269,2014-12-16,1972.73999,106.75,2014,12
4270,2014-12-17,2012.890015,109.410004,2014,12
4271,2014-12-18,2061.22998,112.650002,2014,12
4272,2014-12-19,2070.649902,111.779999,2014,12
4273,2014-12-22,2078.540039,112.940002,2014,12
4274,2014-12-23,2082.169922,112.540001,2014,12
4275,2014-12-24,2081.879883,112.010002,2014,12
4276,2014-12-26,2088.77002,113.989998,2014,12
4277,2014-12-29,2090.570068,113.910004,2014,12
4278,2014-12-30,2080.350098,112.519997,2014,12
4279,2014-12-31,2058.899902,110.379997,2014,12
4280,2015-01-02,2058.199951,109.330002,2015,1
4281,2015-01-05,2020.579956,106.25,2015,1
4282,2015-01-06,2002.609985,106.260002,2015,1
4283,2015-01-07,2025.900024,107.75,2015,1
4284,2015-01-08,2062.139893,111.889999,2015,1
4285,2015-01-09,2044.810059,112.010002,2015,1
4286,2015-01-12,2028.26001,109.25,2015,1
4287,2015-01-13,2023.030029,110.220001,2015,1
4288,2015-01-14,2011.27002,109.800003,2015,1
4289,2015-01-15,1992.670044,106.82,2015,1
4290,2015-01-16,2019.420044,105.989998,2015,1
4291,2015-01-20,2022.550049,108.720001,2015,1
4292,2015-01-21,2032.119995,109.550003,2015,1
4293,2015-01-22,2063.149902,112.400002,2015,1
4294,2015-01-23,2051.820068,112.980003,2015,1
4295,2015-01-26,2057.090088,113.099998,2015,1
4296,2015-01-27,2029.550049,109.139999,2015,1
4297,2015-01-28,2002.160034,115.309998,2015,1
4298,2015-01-29,2021.25,118.900002,2015,1
4299,2015-01-30,1994.98999,117.160004,2015,1
4300,2015-02-02,2020.849976,118.629997,2015,2
4301,2015-02-03,2050.030029,118.650002,2015,2
4302,2015-02-04,2041.51001,119.559998,2015,2
4303,2015-02-05,2062.52002,119.940002,2015,2
4304,2015-02-06,2055.469971,118.93,2015,2
4305,2015-02-09,2046.73999,119.720001,2015,2
4306,2015-02-10,2068.590088,122.019997,2015,2
4307,2015-02-11,2068.530029,124.879997,2015,2
4308,2015-02-12,2088.47998,126.459999,2015,2
4309,2015-02-13,2096.98999,127.080002,2015,2
4310,2015-02-17,2100.340088,127.830002,2015,2
4311,2015-02-18,2099.679932,128.720001,2015,2
4312,2015-02-19,2097.449951,128.449997,2015,2
4313,2015-02-20,2110.300049,129.5,2015,2
4314,2015-02-23,2109.659912,133.0,2015,2
4315,2015-02-24,2115.47998,132.169998,2015,2
4316,2015-02-25,2113.860107,128.789993,2015,2
4317,2015-02-26,2110.73999,130.419998,2015,2
4318,2015-02-27,2104.5,128.460007,2015,2
4319,2015-03-02,2117.389893,129.089996,2015,3
4320,2015-03-03,2107.780029,129.360001,2015,3
4321,2015-03-04,2098.530029,128.539993,2015,3
4322,2015-03-05,2101.040039,126.410004,2015,3
4323,2015-03-06,2071.26001,126.599998,2015,3
4324,2015-03-09,2079.429932,127.139999,2015,3
4325,2015-03-10,2044.160034,124.510002,2015,3
4326,2015-03-11,2040.23999,122.239998,2015,3
4327,2015-03-12,2065.949951,124.449997,2015,3
4328,2015-03-13,2053.399902,123.589996,2015,3
4329,2015-03-16,2081.189941,124.949997,2015,3
4330,2015-03-17,2074.280029,127.040001,2015,3
4331,2015-03-18,2099.5,128.470001,2015,3
4332,2015-03-19,2089.27002,127.5,2015,3
4333,2015-03-20,2108.100098,125.900002,2015,3
4334,2015-03-23,2104.419922,127.209999,2015,3
4335,2015-03-24,2091.5,126.690002,2015,3
4336,2015-03-25,2061.050049,123.379997,2015,3
4337,2015-03-26,2056.149902,124.239998,2015,3
4338,2015-03-27,2061.02002,123.25,2015,3
4339,2015-03-30,2086.23999,126.370003,2015,3
4340,2015-03-31,2067.889893,124.43,2015,3
4341,2015-04-01,2059.689941,124.25,2015,4
4342,2015-04-02,2066.959961,125.32,2015,4
4343,2015-04-06,2080.620117,127.349998,2015,4
4344,2015-04-07,2076.330078,126.010002,2015,4
4345,2015-04-08,2081.899902,125.599998,2015,4
4346,2015-04-09,2091.179932,126.559998,2015,4
4347,2015-04-10,2102.060059,127.099998,2015,4
4348,2015-04-13,2092.429932,126.849998,2015,4
4349,2015-04-14,2095.840088,126.300003,2015,4
4350,2015-04-15,2106.629883,126.779999,2015,4
4351,2015-04-16,2104.98999,126.169998,2015,4
4352,2015-04-17,2081.179932,124.75,2015,4
4353,2015-04-20,2100.399902,127.599998,2015,4
4354,2015-04-21,2097.290039,126.910004,2015,4
4355,2015-04-22,2107.959961,128.619995,2015,4
4356,2015-04-23,2112.929932,129.669998,2015,4
4357,2015-04-24,2117.689941,130.279999,2015,4
4358,2015-04-27,2108.919922,132.649994,2015,4
4359,2015-04-28,2114.76001,130.559998,2015,4
4360,2015-04-29,2106.850098,128.639999,2015,4
4361,2015-04-30,2085.51001,125.150002,2015,4
4362,2015-05-01,2108.290039,128.949997,2015,5
4363,2015-05-04,2114.48999,128.699997,2015,5
4364,2015-05-05,2089.459961,125.800003,2015,5
4365,2015-05-06,2080.149902,125.010002,2015,5
4366,2015-05-07,2088.0,125.260002,2015,5
4367,2015-05-08,2116.100098,127.620003,2015,5
4368,2015-05-11,2105.330078,126.32,2015,5
4369,2015-05-12,2099.120117,125.870003,2015,5
4370,2015-05-13,2098.47998,126.010002,2015,5
4371,2015-05-14,2121.100098,128.949997,2015,5
4372,2015-05-15,2122.72998,128.770004,2015,5
4373,2015-05-18,2129.199951,130.190002,2015,5
4374,2015-05-19,2127.830078,130.070007,2015,5
4375,2015-05-20,2125.850098,130.059998,2015,5
4376,2015-05-21,2130.820068,131.389999,2015,5
4377,2015-05-22,2126.060059,132.539993,2015,5
4378,2015-05-26,2104.199951,129.619995,2015,5
4379,2015-05-27,2123.47998,132.039993,2015,5
4380,2015-05-28,2120.790039,131.779999,2015,5
4381,2015-05-29,2107.389893,130.279999,2015,5
4382,2015-06-01,2111.72998,130.539993,2015,6
4383,2015-06-02,2109.600098,129.960007,2015,6
4384,2015-06-03,2114.070068,130.119995,2015,6
4385,2015-06-04,2095.840088,129.360001,2015,6
4386,2015-06-05,2092.830078,128.649994,2015,6
4387,2015-06-08,2079.280029,127.800003,2015,6
4388,2015-06-09,2080.149902,127.419998,2015,6
4389,2015-06-10,2105.199951,128.880005,2015,6
4390,2015-06-11,2108.860107,128.589996,2015,6
4391,2015-06-12,2094.110107,127.169998,2015,6
4392,2015-06-15,2084.429932,126.919998,2015,6
4393,2015-06-16,2096.290039,127.599998,2015,6
4394,2015-06-17,2100.439941,127.300003,2015,6
4395,2015-06-18,2121.23999,127.879997,2015,6
4396,2015-06-19,2109.98999,126.599998,2015,6
4397,2015-06-22,2122.850098,127.610001,2015,6
4398,2015-06-23,2124.199951,127.029999,2015,6
4399,2015-06-24,2108.580078,128.110001,2015,6
4400,2015-06-25,2102.310059,127.5,2015,6
4401,2015-06-26,2101.48999,126.75,2015,6
4402,2015-06-29,2057.639893,124.529999,2015,6
4403,2015-06-30,2063.110107,125.43,2015,6
4404,2015-07-01,2077.419922,126.599998,2015,7
4405,2015-07-02,2076.780029,126.440002,2015,7
4406,2015-07-06,2068.76001,126.0,2015,7
4407,2015-07-07,2081.340088,125.690002,2015,7
4408,2015-07-08,2046.680054,122.57,2015,7
4409,2015-07-09,2051.310059,120.07,2015,7
4410,2015-07-10,2076.620117,123.279999,2015,7
4411,2015-07-13,2099.600098,125.660004,2015,7
4412,2015-07-14,2108.949951,125.610001,2015,7
4413,2015-07-15,2107.399902,126.82,2015,7
4414,2015-07-16,2124.290039,128.509995,2015,7
4415,2015-07-17,2126.639893,129.619995,2015,7
4416,2015-07-20,2128.280029,132.070007,2015,7
4417,2015-07-21,2119.209961,130.75,2015,7
4418,2015-07-22,2114.149902,125.220001,2015,7
4419,2015-07-23,2102.149902,125.160004,2015,7
4420,2015-07-24,2079.649902,124.5,2015,7
4421,2015-07-27,2067.639893,122.769997,2015,7
4422,2015-07-28,2093.25,123.379997,2015,7
4423,2015-07-29,2108.570068,122.989998,2015,7
4424,2015-07-30,2108.629883,122.370003,2015,7
4425,2015-07-31,2103.840088,121.300003,2015,7
4426,2015-08-03,2098.040039,118.440002,2015,8
4427,2015-08-04,2093.320068,114.639999,2015,8
4428,2015-08-05,2099.840088,115.400002,2015,8
4429,2015-08-06,2083.560059,115.129997,2015,8
4430,2015-08-07,2077.570068,115.519997,2015,8
4431,2015-08-10,2104.179932,119.720001,2015,8
4432,2015-08-11,2084.070068,113.489998,2015,8
4433,2015-08-12,2086.050049,115.239998,2015,8
4434,2015-08-13,2083.389893,115.150002,2015,8
4435,2015-08-14,2091.540039,115.959999,2015,8
4436,2015-08-17,2102.439941,117.160004,2015,8
4437,2015-08-18,2096.919922,116.5,2015,8
4438,2015-08-19,2079.610107,115.010002,2015,8
4439,2015-08-20,2035.72998,112.650002,2015,8
4440,2015-08-21,1970.890015,105.760002,2015,8
4441,2015-08-24,1893.209961,103.120003,2015,8
4442,2015-08-25,1867.609985,103.739998,2015,8
4443,2015-08-26,1940.51001,109.690002,2015,8
4444,2015-08-27,1987.660034,112.919998,2015,8
4445,2015-08-28,1988.869995,113.290001,2015,8
4446,2015-08-31,1972.180054,112.760002,2015,8
4447,2015-09-01,1913.849976,107.720001,2015,9
4448,2015-09-02,1948.859985,112.339996,2015,9
4449,2015-09-03,1951.130005,110.370003,2015,9
4450,2015-09-04,1921.219971,109.269997,2015,9
4451,2015-09-08,1969.410034,112.309998,2015,9
4452,2015-09-09,1942.040039,110.150002,2015,9
4453,2015-09-10,1952.290039,112.57,2015,9
4454,2015-09-11,1961.050049,114.209999,2015,9
4455,2015-09-14,1953.030029,115.309998,2015,9
4456,2015-09-15,1978.089966,116.279999,2015,9
4457,2015-09-16,1995.310059,116.410004,2015,9
4458,2015-09-17,1990.199951,113.919998,2015,9
4459,2015-09-18,1958.030029,113.449997,2015,9
4460,2015-09-21,1966.969971,115.209999,2015,9
4461,2015-09-22,1942.73999,113.400002,2015,9
4462,2015-09-23,1938.76001,114.32,2015,9
4463,2015-09-24,1932.23999,115.0,2015,9
4464,2015-09-25,1931.339966,114.709999,2015,9
4465,2015-09-28,1881.77002,112.440002,2015,9
4466,2015-09-29,1884.089966,109.059998,2015,9
4467,2015-09-30,1920.030029,110.300003,2015,9
4468,2015-10-01,1923.819946,109.580002,2015,10
4469,2015-10-02,1951.359985,110.379997,2015,10
4470,2015-10-05,1987.050049,110.779999,2015,10
4471,2015-10-06,1979.920044,111.309998,2015,10
4472,2015-10-07,1995.829956,110.779999,2015,10
4473,2015-10-08,2013.430054,109.5,2015,10
4474,2015-10-09,2014.890015,112.120003,2015,10
4475,2015-10-12,2017.459961,111.599998,2015,10
4476,2015-10-13,2003.689941,111.790001,2015,10
4477,2015-10-14,1994.23999,110.209999,2015,10
4478,2015-10-15,2023.859985,111.860001,2015,10
4479,2015-10-16,2033.109985,111.040001,2015,10
4480,2015-10-19,2033.660034,111.730003,2015,10
4481,2015-10-20,2030.77002,113.769997,2015,10
4482,2015-10-21,2018.939941,113.760002,2015,10
4483,2015-10-22,2052.51001,115.5,2015,10
4484,2015-10-23,2075.149902,119.080002,2015,10
4485,2015-10-26,2071.179932,115.279999,2015,10
4486,2015-10-27,2065.889893,114.550003,2015,10
4487,2015-10-28,2090.350098,119.269997,2015,10
4488,2015-10-29,2089.409912,120.529999,2015,10
4489,2015-10-30,2079.360107,119.5,2015,10
4490,2015-11-02,2104.050049,121.18,2015,11
4491,2015-11-03,2109.790039,122.57,2015,11
4492,2015-11-04,2102.310059,122.0,2015,11
4493,2015-11-05,2099.929932,120.919998,2015,11
4494,2015-11-06,2099.199951,121.059998,2015,11
4495,2015-11-09,2078.580078,120.57,2015,11
4496,2015-11-10,2081.719971,116.769997,2015,11
4497,2015-11-11,2075.0,116.110001,2015,11
4498,2015-11-12,2045.969971,115.720001,2015,11
4499,2015-11-13,2023.040039,112.339996,2015,11
4500,2015-11-16,2053.189941,114.18,2015,11
4501,2015-11-17,2050.439941,113.690002,2015,11
4502,2015-11-18,2083.580078,117.290001,2015,11
4503,2015-11-19,2081.23999,118.779999,2015,11
4504,2015-11-20,2089.169922,119.300003,2015,11
4505,2015-11-23,2086.590088,117.75,2015,11
4506,2015-11-24,2089.139893,118.879997,2015,11
4507,2015-11-25,2088.870117,118.029999,2015,11
4508,2015-11-27,2090.110107,117.809998,2015,11
4509,2015-11-30,2080.409912,118.300003,2015,11
4510,2015-12-01,2102.629883,117.339996,2015,12
4511,2015-12-02,2079.51001,116.279999,2015,12
4512,2015-12-03,2049.620117,115.199997,2015,12
4513,2015-12-04,2091.689941,119.029999,2015,12
4514,2015-12-07,2077.070068,118.279999,2015,12
4515,2015-12-08,2063.590088,118.230003,2015,12
4516,2015-12-09,2047.619995,115.620003,2015,12
4517,2015-12-10,2052.22998,116.169998,2015,12
4518,2015-12-11,2012.369995,113.18,2015,12
4519,2015-12-14,2021.939941,112.480003,2015,12
4520,2015-12-15,2043.410034,110.489998,2015,12
4521,2015-12-16,2073.070068,111.339996,2015,12
4522,2015-12-17,2041.890015,108.980003,2015,12
4523,2015-12-18,2005.550049,106.029999,2015,12
4524,2015-12-21,2021.150024,107.330002,2015,12
4525,2015-12-22,2038.969971,107.230003,2015,12
4526,2015-12-23,2064.290039,108.610001,2015,12
4527,2015-12-24,2060.98999,108.029999,2015,12
4528,2015-12-28,2056.5,106.82,2015,12
4529,2015-12-29,2078.360107,108.739998,2015,12
4530,2015-12-30,2063.360107,107.32,2015,12
4531,2015-12-31,2043.939941,105.260002,2015,12
4532,2016-01-04,2012.660034,105.349998,2016,1
4533,2016-01-05,2016.709961,102.709999,2016,1
4534,2016-01-06,1990.26001,100.699997,2016,1
4535,2016-01-07,1943.089966,96.449997,2016,1
4536,2016-01-08,1922.030029,96.959999,2016,1
4537,2016-01-11,1923.670044,98.529999,2016,1
4538,2016-01-12,1938.680054,99.959999,2016,1
4539,2016-01-13,1890.280029,97.389999,2016,1
4540,2016-01-14,1921.839966,99.519997,2016,1
4541,2016-01-15,1880.329956,97.129997,2016,1
4542,2016-01-19,1881.329956,96.660004,2016,1
4543,2016-01-20,1859.329956,96.790001,2016,1
4544,2016-01-21,1868.98999,96.300003,2016,1
4545,2016-01-22,1906.900024,101.419998,2016,1
4546,2016-01-25,1877.079956,99.440002,2016,1
4547,2016-01-26,1903.630005,99.989998,2016,1
4548,2016-01-27,1882.949951,93.419998,2016,1
4549,2016-01-28,1893.359985,94.089996,2016,1
4550,2016-01-29,1940.23999,97.339996,2016,1
4551,2016-02-01,1939.380005,96.43,2016,2
4552,2016-02-02,1903.030029,94.480003,2016,2
4553,2016-02-03,1912.530029,96.349998,2016,2
4554,2016-02-04,1915.449951,96.599998,2016,2
4555,2016-02-05,1880.050049,94.019997,2016,2
4556,2016-02-08,1853.439941,95.010002,2016,2
4557,2016-02-09,1852.209961,94.989998,2016,2
4558,2016-02-10,1851.859985,94.269997,2016,2
4559,2016-02-11,1829.079956,93.699997,2016,2
4560,2016-02-12,1864.780029,93.989998,2016,2
4561,2016-02-16,1895.579956,96.639999,2016,2
4562,2016-02-17,1926.819946,98.120003,2016,2
4563,2016-02-18,1917.829956,96.260002,2016,2
4564,2016-02-19,1917.780029,96.040001,2016,2
4565,2016-02-22,1945.5,96.879997,2016,2
4566,2016-02-23,1921.27002,94.690002,2016,2
4567,2016-02-24,1929.800049,96.099998,2016,2
4568,2016-02-25,1951.699951,96.760002,2016,2
4569,2016-02-26,1948.050049,96.910004,2016,2
4570,2016-02-29,1932.22998,96.690002,2016,2
4571,2016-03-01,1978.349976,100.529999,2016,3
4572,2016-03-02,1986.449951,100.75,2016,3
4573,2016-03-03,1993.400024,101.5,2016,3
4574,2016-03-04,1999.98999,103.010002,2016,3
4575,2016-03-07,2001.76001,101.870003,2016,3
4576,2016-03-08,1979.26001,101.029999,2016,3
4577,2016-03-09,1989.26001,101.120003,2016,3
4578,2016-03-10,1989.569946,101.169998,2016,3
4579,2016-03-11,2022.189941,102.260002,2016,3
4580,2016-03-14,2019.640015,102.519997,2016,3
4581,2016-03-15,2015.930054,104.580002,2016,3
4582,2016-03-16,2027.219971,105.970001,2016,3
4583,2016-03-17,2040.589966,105.800003,2016,3
4584,2016-03-18,2049.580078,105.919998,2016,3
4585,2016-03-21,2051.600098,105.910004,2016,3
4586,2016-03-22,2049.800049,106.720001,2016,3
4587,2016-03-23,2036.709961,106.129997,2016,3
4588,2016-03-24,2035.939941,105.669998,2016,3
4589,2016-03-28,2037.050049,105.190002,2016,3
4590,2016-03-29,2055.01001,107.68,2016,3
4591,2016-03-30,2063.949951,109.559998,2016,3
4592,2016-03-31,2059.73999,108.989998,2016,3
4593,2016-04-01,2072.780029,109.989998,2016,4
4594,2016-04-04,2066.129883,111.120003,2016,4
4595,2016-04-05,2045.170044,109.809998,2016,4
4596,2016-04-06,2066.659912,110.959999,2016,4
4597,2016-04-07,2041.910034,108.540001,2016,4
4598,2016-04-08,2047.599976,108.660004,2016,4
4599,2016-04-11,2041.98999,109.019997,2016,4
4600,2016-04-12,2061.719971,110.440002,2016,4
4601,2016-04-13,2082.419922,112.040001,2016,4
4602,2016-04-14,2082.780029,112.099998,2016,4
4603,2016-04-15,2080.72998,109.849998,2016,4
4604,2016-04-18,2094.340088,107.480003,2016,4
4605,2016-04-19,2100.800049,106.910004,2016,4
4606,2016-04-20,2102.399902,107.129997,2016,4
4607,2016-04-21,2091.47998,105.970001,2016,4
4608,2016-04-22,2091.580078,105.68,2016,4
4609,2016-04-25,2087.790039,105.080002,2016,4
4610,2016-04-26,2091.699951,104.349998,2016,4
4611,2016-04-27,2095.149902,97.82,2016,4
4612,2016-04-28,2075.810059,94.830002,2016,4
4613,2016-04-29,2065.300049,93.739998,2016,4
4614,2016-05-02,2081.429932,93.639999,2016,5
4615,2016-05-03,2063.370117,95.18,2016,5
4616,2016-05-04,2051.120117,94.190002,2016,5
4617,2016-05-05,2050.629883,93.239998,2016,5
4618,2016-05-06,2057.139893,92.720001,2016,5
4619,2016-05-09,2058.689941,92.790001,2016,5
4620,2016-05-10,2084.389893,93.419998,2016,5
4621,2016-05-11,2064.459961,92.510002,2016,5
4622,2016-05-12,2064.110107,90.339996,2016,5
4623,2016-05-13,2046.609985,90.519997,2016,5
4624,2016-05-16,2066.659912,93.879997,2016,5
4625,2016-05-17,2047.209961,93.489998,2016,5
4626,2016-05-18,2047.630005,94.559998,2016,5
4627,2016-05-19,2040.040039,94.199997,2016,5
4628,2016-05-20,2052.320068,95.220001,2016,5
4629,2016-05-23,2048.040039,96.43,2016,5
4630,2016-05-24,2076.060059,97.900002,2016,5
4631,2016-05-25,2090.540039,99.620003,2016,5
4632,2016-05-26,2090.100098,100.410004,2016,5
4633,2016-05-27,2099.060059,100.349998,2016,5
4634,2016-05-31,2096.949951,99.860001,2016,5
4635,2016-06-01,2099.330078,98.459999,2016,6
4636,2016-06-02,2105.26001,97.720001,2016,6
4637,2016-06-03,2099.129883,97.919998,2016,6
4638,2016-06-06,2109.409912,98.629997,2016,6
4639,2016-06-07,2112.129883,99.029999,2016,6
4640,2016-06-08,2119.120117,98.940002,2016,6
4641,2016-06-09,2115.47998,99.650002,2016,6
4642,2016-06-10,2096.070068,98.830002,2016,6
4643,2016-06-13,2079.060059,97.339996,2016,6
4644,2016-06-14,2075.320068,97.459999,2016,6
4645,2016-06-15,2071.5,97.139999,2016,6
4646,2016-06-16,2077.98999,97.550003,2016,6
4647,2016-06-17,2071.219971,95.330002,2016,6
4648,2016-06-20,2083.25,95.099998,2016,6
4649,2016-06-21,2088.899902,95.910004,2016,6
4650,2016-06-22,2085.449951,95.550003,2016,6
4651,2016-06-23,2113.320068,96.099998,2016,6
4652,2016-06-24,2037.410034,93.400002,2016,6
4653,2016-06-27,2000.540039,92.040001,2016,6
4654,2016-06-28,2036.089966,93.589996,2016,6
4655,2016-06-29,2070.77002,94.400002,2016,6
4656,2016-06-30,2098.860107,95.599998,2016,6
4657,2016-07-01,2102.949951,95.889999,2016,7
4658,2016-07-05,2088.550049,94.989998,2016,7
4659,2016-07-06,2099.72998,95.529999,2016,7
4660,2016-07-07,2097.899902,95.940002,2016,7
4661,2016-07-08,2129.899902,96.68,2016,7
4662,2016-07-11,2137.159912,96.980003,2016,7
4663,2016-07-12,2152.139893,97.419998,2016,7
4664,2016-07-13,2152.429932,96.870003,2016,7
4665,2016-07-14,2163.75,98.790001,2016,7
4666,2016-07-15,2161.73999,98.779999,2016,7
4667,2016-07-18,2166.889893,99.830002,2016,7
4668,2016-07-19,2163.780029,99.870003,2016,7
4669,2016-07-20,2173.02002,99.959999,2016,7
4670,2016-07-21,2165.169922,99.43,2016,7
4671,2016-07-22,2175.030029,98.660004,2016,7
4672,2016-07-25,2168.47998,97.339996,2016,7
4673,2016-07-26,2169.179932,96.669998,2016,7
4674,2016-07-27,2166.580078,102.949997,2016,7
4675,2016-07-28,2170.060059,104.339996,2016,7
4676,2016-07-29,2173.600098,104.209999,2016,7
4677,2016-08-01,2170.840088,106.050003,2016,8
4678,2016-08-02,2157.030029,104.480003,2016,8
4679,2016-08-03,2163.790039,105.790001,2016,8
4680,2016-08-04,2164.25,105.870003,2016,8
4681,2016-08-05,2182.870117,107.480003,2016,8
4682,2016-08-08,2180.889893,108.370003,2016,8
4683,2016-08-09,2181.73999,108.809998,2016,8
4684,2016-08-10,2175.48999,108.0,2016,8
4685,2016-08-11,2185.790039,107.93,2016,8
4686,2016-08-12,2184.050049,108.18,2016,8
4687,2016-08-15,2190.149902,109.480003,2016,8
4688,2016-08-16,2178.149902,109.379997,2016,8
4689,2016-08-17,2182.219971,109.220001,2016,8
4690,2016-08-18,2187.02002,109.080002,2016,8
4691,2016-08-19,2183.870117,109.360001,2016,8
4692,2016-08-22,2182.639893,108.510002,2016,8
4693,2016-08-23,2186.899902,108.849998,2016,8
4694,2016-08-24,2175.439941,108.029999,2016,8
4695,2016-08-25,2172.469971,107.57,2016,8
4696,2016-08-26,2169.040039,106.940002,2016,8
4697,2016-08-29,2180.379883,106.82,2016,8
4698,2016-08-30,2176.120117,106.0,2016,8
4699,2016-08-31,2170.949951,106.099998,2016,8
4700,2016-09-01,2170.860107,106.730003,2016,9
4701,2016-09-02,2179.97998,107.730003,2016,9
4702,2016-09-06,2186.47998,107.699997,2016,9
4703,2016-09-07,2186.159912,108.360001,2016,9
4704,2016-09-08,2181.300049,105.519997,2016,9
4705,2016-09-09,2127.810059,103.129997,2016,9
4706,2016-09-12,2159.040039,105.440002,2016,9
4707,2016-09-13,2127.02002,107.949997,2016,9
4708,2016-09-14,2125.77002,111.769997,2016,9
4709,2016-09-15,2147.26001,115.57,2016,9
4710,2016-09-16,2139.159912,114.919998,2016,9
4711,2016-09-19,2139.120117,113.580002,2016,9
4712,2016-09-20,2139.76001,113.57,2016,9
4713,2016-09-21,2163.120117,113.550003,2016,9
4714,2016-09-22,2177.179932,114.620003,2016,9
4715,2016-09-23,2164.689941,112.709999,2016,9
4716,2016-09-26,2146.100098,112.879997,2016,9
4717,2016-09-27,2159.929932,113.089996,2016,9
4718,2016-09-28,2171.370117,113.949997,2016,9
4719,2016-09-29,2151.129883,112.18,2016,9
4720,2016-09-30,2168.27002,113.050003,2016,9
4721,2016-10-03,2161.199951,112.519997,2016,10
4722,2016-10-04,2150.48999,113.0,2016,10
4723,2016-10-05,2159.72998,113.050003,2016,10
4724,2016-10-06,2160.77002,113.889999,2016,10
4725,2016-10-07,2153.73999,114.059998,2016,10
4726,2016-10-10,2163.659912,116.050003,2016,10
4727,2016-10-11,2136.72998,116.300003,2016,10
4728,2016-10-12,2139.179932,117.339996,2016,10
4729,2016-10-13,2132.550049,116.980003,2016,10
4730,2016-10-14,2132.97998,117.629997,2016,10
4731,2016-10-17,2126.5,117.550003,2016,10
4732,2016-10-18,2139.600098,117.470001,2016,10
4733,2016-10-19,2144.290039,117.120003,2016,10
